SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,Hotttnesss,TimeSignature,TimeSignatureConfidence,Title,Year
946,"SOQDBNE12AB01852A7",453576,"Duke Of Earl - The Very Best Of The Vee-Jay Years","ARYBUAO1187FB3F4EB",41.88415,"Chicago IL",-87.63241,"Gene Chandler",0.0,163.29098,6,0.483,175.028,nan,3,0.943,"Rainbow '65 (part 2) - Live",0
4552,"SOXMPXX12AB01891E3",580087,"Irreversíveis","ARIMYEU12086C1536B",nan,"",nan,"Irreversíveis",0.0,254.82404,11,0.265,104.02,0.0,4,0.805,"Os Dois Irreversíveis",0
727,"SOBRDLW12AC468A908",597335,"Ten Days In November","ARDP3WW1187FB3D28C",45.4215,"Ottawa Ontario Canada",-75.69189,"Sue Foley",0.0,224.65261,7,0.56,105.21,0.334706549069,4,1.0,"She Don't Belong To You",1998
1164,"SOZSSCO12AF72A554D",263504,"Holographic Universe","ARBD4QW1187FB42153",62.19845,"Sweden",17.55142,"Scar Symmetry",0.0,237.84444,1,0.651,110.107,0.710101510434,4,0.853,"The Three-Dimensional Shadow",2008
9410,"SOGVFPJ12A6D4F8105",80685,"Big Moving Parts","AROLZEM1187B9A805E",64.55653,"NORWAY",12.66538,"Ashes to Ashes",0.0,235.2322,7,0.188,164.972,nan,3,1.0,"Bury Me",0
2469,"SOXFMSW12AB0186F4F",499719,"Back to Back - Atlantic Starr & The Jets","ARV38Z81187B98E608",nan,"",nan,"The Jets",0.0,280.65914,10,0.12,122.954,nan,4,0.992,"Curiosity",0
3027,"SOZFLXY12A8C13A8E2",206729,"Outspoken Part 1","AR3P1NA1187FB44B9E",nan,"",nan,"Ben Watt feat. Estelle",0.0,389.19791,9,0.731,125.992,0.265861049211,4,1.0,"Pop A Cap In Yo' Ass",2005
2464,"SOERWLL12AB0189813",810202,"Tha Remixes Vol. 19","ARGBGC71187FB3DD0B",nan,"",nan,"DJ Nasty",0.0,188.26404,1,0.382,145.008,nan,4,0.814,"Houston Anthem",0
9383,"SOXDWON12AB018612D",723079,"Carheart","ARZ02US1187FB430BD",52.88356,"UK - England - South East",-1.97406,"Virus",0.0,529.03138,0,0.019,155.091,0.447784051196,4,0.917,"Be Elevator",0
1358,"SOYWXIK12AB017C22B",338607,"Ano Neko","AR9YI7H1187B9960E3",nan,"BELGIUM",nan,"Dobet Gnahoré",0.0,274.54649,2,0.628,103.997,0.52549711888,4,0.973,"Kakou",1997
7719,"SOWWOFM12A6D4F82F0",26034,"Expansion Team","AR0CANF1187B9AF35F",34.05349,"Los Angeles California",-118.24532,"Dilated Peoples Featuring Black Thought",0.0,236.72118,7,0.714,87.326,nan,4,1.0,"Hard Hitters",2001
8117,"SOPOCMA12AB018B3A1",795318,"Gospel Around The World","AR8I87E1187FB57E2E",34.26624,"Pacoima CA",-118.4164,"Andraé Crouch & Solid Gospel",0.0,272.79628,10,0.598,107.371,nan,3,0.896,"My Tribute (to God Be The Glory)",0
6829,"SORAWOD12A8C142B3F",380099,"STRATA","AR4IWYN1187FB47DF6",37.28848,"Campbell CA",-121.94486,"Strata",0.0,409.83465,7,0.258,91.854,0.0,3,0.48,"Trio (1932)_ Movement 3: Moderato",2004
2459,"SOYLBTJ12A8C13EB1A",262115,"For The Sake Of The Children","ARBHPBX1187FB47102",nan,"Minnesota",nan,"The Steeles",0.0,231.41832,2,0.244,117.437,0.0,4,0.0,"On The Road To Emmaus",0
6338,"SOHGJTR12A6D4FB972",225997,"Ghetto-ology + Dub","ARIRD6J1187FB5A98C",18.01571,"Kingston Jamaica",-76.79731,"Sugar Minott",0.0,186.8273,7,0.674,164.93,0.382935090075,4,0.244,"Walking Through the Ghetto",1979
2846,"SOPAZAM12A6D4F6F05",27497,"Broken","ARVMFE61187B992463",nan,"",nan,"Darwin Hobbs",0.0,352.86159,8,0.554,41.21,0.3759843015,4,0.0,"You Are God (Broken Album Version)",2003
9220,"SOAFHKH12AC90757B7",785327,"Balades pour enfants louches","AR9696A1187FB550A1",nan,"",nan,"Nicolas Bacchus",0.0,215.01342,0,0.636,133.812,nan,3,0.657,"Josy",2002
1882,"SOAKUXB12AB018230A",460993,"Rustic Technology","ARIN12F1187FB3E92C",30.24216,"PEARLINGTON Mississippi",-89.60586,"Grant Geissman",0.0,307.40853,0,0.126,192.301,0.0,3,0.069,"Chaco (Album Version)",1993
1229,"SOAIGNB12A67020200",8476,"The Motown Anthology","AR5GMAV1187FB3A8F5",34.05349,"Los Angeles CA",-118.24532,"Chris Clark",0.0,192.65261,10,0.253,160.011,0.239629097774,4,0.656,"If You Should Walk Away",1967
1266,"SODKSMV12A6D4F6922",28977,"One And One Is One","AR95QS71187FB3F49A",32.67828,"Georgia",-83.22295,"Joi",0.0,321.2273,4,0.671,182.01,0.503899671811,4,0.71,"Oh My People",0
5006,"SOHMNPP12A58A7AE4B",23447,"Long Black Train","ARKZ13R1187FB54FEE",nan,"",nan,"Josh Turner",0.0,207.93424,0,0.553,87.029,0.407901717218,3,0.332,"What It Ain't",0
6643,"SONGTGF12AB017EC2C",329922,"DJ Slugo Juke Chronicles Vol. 10","ARCZ42S1187B98C0D7",nan,"",nan,"DJ Slugo",0.0,199.20934,1,0.0,150.056,0.0,4,0.0,"Whip It",0
8696,"SOCXKFS12AB018E309",766885,"Tercera Dimension","AR8AZTM1187FB3FB9C",40.4203,"Madrid Spain",-3.70577,"Julio Iglesias Jr.",0.0,244.50567,2,0.389,100.518,nan,4,0.749,"Me quedo sin ti",0
6940,"SOJPEUX12A8C138B18",300907,"Edmond Leung Collections","ARGP7WY1187FB45464",nan,"",nan,"Edmond Leung",0.0,211.17342,0,0.537,106.879,nan,4,1.0,"Xing Dao Shou",0
3180,"SOBGEIG12A6D4F6635",254168,"Illuminations","ARSTA431187B9A3599",18.01571,"Kingston Jamaica",-76.79731,"Kartik Seshadri",0.0,1519.28118,1,0.909,88.329,0.0,3,0.536,"Raga Anandi Kalyan (Alap_ jor and jhala)",0
9577,"SOIBHJO12A6D4F7774",22455,"Personal Business (Explicit)","AREB22L1187B9A4BCE",nan,"",nan,"Bad Azz",0.0,270.39302,2,0.0,102.922,0.427446571488,4,0.591,"How We Get Down",0
6305,"SOASECA12AB01875F6",588642,"Fade","ARPRQSD12086C16679",38.2589,"Missouri",-92.43659,"The Incurables",0.0,276.63628,7,0.632,99.139,0.0,4,0.816,"Finally",0
4809,"SOVKCDB12A6D4FB2AB",60518,"Love Among The Young","AR9YQN31187FB45B34",39.95227,"Philadelphia PA",-75.16237,"James Darren",0.0,145.00526,5,0.378,141.024,nan,4,1.0,"Hello Young Lovers (LP Version)",0
3143,"SOINZJI12A8C1337A1",238492,"Lookin' For Trouble!","ARSAJKR1187FB4C5DC",42.33168,"Detroit MI",-83.04792,"Kim Wilson",0.0,286.51057,9,0.577,119.644,0.266955186276,4,0.0,"Love Attack",2003
5523,"SOXVMXO12A8C13EAFA",113410,"None But The Lonely Heart","ARA82JG1187FB36131",40.76596,"Shenandoah IA",-95.3756,"Charlie Haden & Chris Anderson",0.0,412.21179,2,0.156,115.007,0.265861049211,4,0.578,"Alone Together",0
9660,"SOWFMJA12AB01837B6",750876,"Polyvinyl 2002 - 2003 Sampler","ARDHWW41187B9A86B0",43.07295,"Madison WI",-89.38669,"Paris_ Texas",0.0,225.67138,0,0.958,100.532,0.0,4,0.183,"Hip Replacement",2002
1989,"SOLBDUG12AB0183A49",488730,"Daouda et sa guitar","ARMW52H1187B98C835",nan,"",nan,"Daouda",0.0,208.37832,2,0.033,104.72,nan,4,0.859,"Mon coeur balance",0
7231,"SOWZIPP12A8C13333A",284567,"The Columbia Years:  1922-1940","ARSDSMG1187B98CB59",40.71455,"New York NY",-74.00712,"Eddie Cantor",0.0,196.88444,5,0.495,77.963,nan,5,0.581,"When My Ship Comes In",1994
8904,"SOUSMDW12AB0181781",557613,"Toutes Les Femmes En Moi","AREMOC71187B996C2F",nan,"",nan,"Lara Fabian",0.0,229.72036,6,0.505,106.01,0.394394856101,4,0.889,"L'Amour Existe Encore",2009
7120,"SOEDUXP12AB0180ABF",357894,"Lonely Teardrops","ARHRKTK1187B99E1D5",42.33168,"Detroit MI",-83.04792,"Jackie Wilson",0.0,101.77261,10,0.32,161.728,nan,4,1.0,"If I Can't Have You",1958
8142,"SONICOR12A8C141F52",425825,"Enthusiastic Corruption Of The Common Good","ARQ6QOK1187B9B0A2E",nan,"",nan,"Kalibas",0.0,164.20526,0,0.49,93.507,0.0,1,0.0,"From Ivory Towers Above The Control Grid",2003
3544,"SOPILFZ12AC468D188",695158,"Murskapunkkia","ARKPDBH1242077DEB1",nan,"",nan,"Murskahumppa",0.0,163.47383,9,0.494,136.579,nan,4,0.273,"Lihava enkeli",0
9470,"SOXVIYL12A8C144517",377443,"Improvisation with myself_ volume1","ARC4O5Z1187B9AE91F",46.71067,"FR",1.71819,"Klimperei",0.0,12.85179,0,0.297,157.376,nan,3,0.0,"Danser seule 2",0
2610,"SOHXASU12A6D4F6B1C",23369,"20th Century Masters: The Millennium Collection: Best Of Semisonic","ARP96FM1187B9AEA77",44.97903,"Minneapolis MN",-93.26493,"Semisonic",0.0,258.92526,4,0.736,186.012,0.577469082464,4,0.777,"If I Run",1993
8043,"SOPVVJD12A58A7CA8D",420743,"Infinite Love Songs","ARS0W831187B9AF0B7",nan,"",nan,"Maximilian Hecker",0.0,295.60118,2,0.876,65.941,0.467365631328,4,0.0,"Let Me Out",2001
9607,"SOJWBVN12AB01868AA",500539,"Fiorina","AR7Y8LR1187B991B6F",nan,"",nan,"Jean Corti",0.0,174.81098,0,0.455,86.686,nan,4,0.596,"Madeleine (feat. Thomas Fersen)",0
2293,"SOASRSU12AC960D99A",692418,"Little Miss Dynamite","ARGKD4W1187B990E04",33.71197,"Lithonia GA",-84.10599,"Brenda Lee",0.0,113.97179,3,0.189,117.696,0.215080318509,1,0.0,"Ballin' the Jack",0
7250,"SONTMSY12AB017B6E1",570833,"Hammersmith Odeon_ London '75","AR91C8S1187B990901",40.23447,"Freehold NJ",-74.29504,"Bruce Springsteen",0.0,591.62077,5,0.598,167.559,nan,1,0.0,"Rosalita (Come Out Tonight)",1973
6790,"SOBJUKG12A58A7DCA8",1792,"Love Songs","AR9W3X91187FB3994C",nan,"Chiswick London England",nan,"Phil Collins",0.0,204.19873,7,0.494,155.843,0.695318814728,4,0.0,"Two Hearts",1988
969,"SOGQPOB12AB0183756",646375,"Isn't That Just Like God (Studio Track)","ARK6JC91187B9B4B2D",nan,"United States",nan,"Babbie Mason",0.0,236.25098,5,0.561,141.042,nan,4,0.626,"Isn't That Just Like God (Medium Key Performance Track Without Background Vocals)",0
510,"SOFMFBW12AB0183457",501691,"Live From Across The Pond","AR8AVU31187FB42175",nan,"",nan,"The Robert Cray Band",0.0,278.54322,9,0.39,75.887,nan,3,0.525,"Phone Booth",1983
3075,"SOGYDBB12A6D4F7D81",25561,"The Very Best Of The Velvet Underground","ARBFQ7L1187B9ACD48",nan,"New York NY",nan,"The Velvet Underground",0.0,276.68853,0,0.689,144.562,nan,4,0.0,"I Heard Her Call My Name",1968
1041,"SOZWTCR12A58A7BA31",249472,"Truck Driver","ARD7TVE1187B99BFB1",nan,"California - LA",nan,"Casual",0.0,188.05506,2,0.475,92.571,0.0,4,0.725,"Classic Material",0
4315,"SOKHGKZ12A8C131E06",241771,"Con Sello De Calidad","AR9MRSJ1187B99B99F",nan,"",nan,"La Charanga Rubalcaba",0.0,217.99138,5,0.645,152.995,nan,1,0.0,"Los Pintores",0
4262,"SOUTGSH12AB01844C1",458759,"Peret Y Su Rumba","AR5OHUU1187FB55B10",nan,"",nan,"Peret",0.0,124.39465,7,0.742,240.064,nan,4,0.0,"Clavo Y Martillo",0
377,"SOAKODQ12A58A7B461",1356,"Heroes","ARJA1841187FB3A029",51.50632,"London UK",-0.12714,"David Bowie",0.0,305.05751,1,0.94,221.658,0.262509351333,4,0.639,"Moss Garden (1999 Digital Remaster)",1977
2658,"SOHPFNX12AB018A5FE",572666,"Carry me Home - The Power Of Gospel","ARFCOGY1187FB454B4",nan,"Detroit MI",nan,"The Winans",0.0,319.60771,8,0.346,102.328,0.572920147947,4,0.906,"Everything You Touch Is a Song",0
4350,"SOEMAZF12A8C131697",284122,"The Ultra Zone","AROY6XW1187B991121",nan,"Carle Place New York",nan,"Steve Vai",0.0,364.53832,4,0.563,112.149,0.589438878312,4,0.855,"Fever Dream",1999
2730,"SOCZQSZ12A8AE4604D",237547,"Sly & Robbie present Taxi","AR0DSOO1187B9B855E",nan,"",nan,"Wailing Souls",0.0,204.85179,7,0.588,146.445,nan,4,0.433,"Old Broom",1981
6946,"SOFHSVX12AB0180161",331313,"Is It Wrong","ARZSFIJ1187B98B8BC",36.16778,"Nashville TN",-86.77836,"Warner mack",0.0,120.42404,9,0.058,153.898,nan,4,0.0,"How Long Will It Take",0
5228,"SOXJKNO12A81C1FE08",132223,"Abigail","ARXX9J41187B9AE4D0",nan,"",nan,"King Diamond",0.0,263.57506,11,0.0,140.582,0.0,4,0.037,"Shrine (Reissue) (Album Version)",0
4416,"SOWNKEY12A8C131FE7",284078,"A Musical Massacre (Explicit)","ARNQESK11F4C83FD6F",nan,"",nan,"Beatnuts featuring dead prez and Cheryl Pepsi Riley",0.0,318.56281,1,0.7,93.957,0.428702262523,4,1.0,"Look Around featuring dead prez and Cheryl Pepsi Riley",0
5333,"SOHORIU12AB018C2FC",763965,"Plus De Diva","AR2XRFQ1187FB417FE",nan,"",nan,"Julie Zenatti",0.0,287.92118,1,0.502,87.013,0.212045405484,7,0.961,"Ma Douleur...",0
948,"SOFKWBH12A6D4F584E",38608,"Territory","ARCLJQZ11E2835CE37",37.80506,"Oakland CA",-122.27302,"Alvin Youngblood Hart",0.0,159.39873,9,0.722,195.223,0.3759843015,1,0.0,"Ouachita Run (Album Version)",1998
1513,"SOJDMGZ12AAA15FC1E",431349,"Zoukoulexion Vol.2","ARJQ8WU1187FB37FCD",nan,"",nan,"Patrick St-Eloi",0.0,310.41261,2,0.811,180.017,0.0,4,0.465,"Anvi Viv?",0
5900,"SOCUXEW12A58A7CA5B",282042,"The Art Of Rebellion","ARNDB1X1187B990AA0",34.05349,"Venice CA",-118.24532,"Suicidal Tendencies",0.0,312.55465,11,0.166,130.345,0.704504079508,4,0.0,"Monopoly On Sorrow",1992
6656,"SOWETWO12A6D4FA5F3",48411,"Stop The Clocks","ARBUOOR1187B997391",nan,"Manchester England",nan,"Oasis",0.0,301.92281,0,0.236,136.948,nan,4,0.461,"Morning Glory",0
5120,"SOJMWVB12A8C14216A",473068,"Ahmea","ARWD6SL1187B9B5D31",nan,"",nan,"Flutlicht",0.0,513.56689,8,0.258,140.997,nan,4,0.287,"Ahmea",2000
2555,"SOZEMUM12A6D4F9672",1798,"L'homme Du Moment","ARE2XN81187B98BB83",nan,"",nan,"Alexis HK",0.0,98.66404,4,0.043,96.082,0.480934212809,5,0.007,"Juste Une Fois",2004
8001,"SOJQTVV12A8C134387",288450,"Brightess night","AR051KA1187B98B2FF",nan,"",nan,"Wilks",0.0,257.04444,6,0.565,94.997,nan,4,0.881,"That you fool ed me",0
6473,"SOBQXVB12A8C138200",291718,"MAD HATTER","ARKU2GK1187B98C8AB",40.71455,"NY - New York City",-74.00712,"The Jason Bonham Band",0.0,290.19383,9,0.51,196.013,0.0,4,0.0,"Bing",1992
3439,"SOLIZTL12A8C13A809",300641,"La Voz De Oro","ARJJ8I01187FB4CE98",37.76509,"Jaen",-3.79068,"Joselito",0.0,198.76526,2,0.642,98.096,0.241403235226,1,0.579,"En Un Pueblito Español",0
9755,"SONFNOG12A58A78C05",151246,"Chain Letter","AR8LMZM1187B9A8160",nan,"Houston TX",nan,"Brooke Valentine",0.0,218.64444,9,0.746,130.495,0.668033347553,4,0.61,"American Girl",2005
6828,"SOJBPLF12AB018362A",480726,"The Ultimate Collection","AR1DR0E1187FB48F61",nan,"Cross Lane WV",nan,"Kathy Mattea",0.0,250.33098,0,0.777,132.335,0.437036204112,4,0.129,"Standing Knee Deep In a River (Dying Of Thirst)",1992
8363,"SOAZWHG12AB01861BA",409352,"Places Like This","ARIW1BH1187FB4C94A",-37.81753,"Melbourne",144.96715,"Architecture In Helsinki",0.0,210.49424,11,0.901,126.294,nan,4,0.0,"The Same Old Innocence",2007
6901,"SOETWIB12A58A7A90D",88553,"Recital","ARZEA421187FB5B5BA",34.05349,"Los Angeles CA",-118.24532,"Lee Michaels",0.0,118.88281,7,0.722,101.015,0.0,1,0.0,"Fell In Love Today",1968
3973,"SOJRLPO12A58A7BDBD",304004,"When You Lie Next To Me","AR47DOS1187B996105",35.33826,"Moore OK",-97.48561,"Kellie Coffey",0.0,187.16689,5,0.527,127.856,0.0,4,0.001,"I Just Knew",0
6007,"SOAVZWL12AB01815B3",395418,"At The Crossroads: The Blues of Robert Johnson","AR5U94U1187FB5CDCF",nan,"",nan,"John Hammond",0.0,262.16444,9,0.604,204.255,0.250732375011,7,0.608,"Preaching Blues (Up Jumped The Devil) (1978 Version)",0
1909,"SOQLNEY12B0B8062FA",443784,"Whatever People Say I Am_ That's What I'm Not","ARM0P6Z1187FB4D466",nan,"Sheffield South Yorkshire Engla",nan,"Arctic Monkeys",0.0,141.13914,1,0.043,144.955,nan,4,0.619,"Dancing Shoes",2004
8844,"SOZEWXT12A6D4F9917",32993,"Tercer Mundo","ARS4KT21187B9B9438",nan,"",nan,"Fito Paez",0.0,284.26404,7,0.506,97.865,0.450762241641,4,1.0,"Tercer Mundo",1990
9732,"SOJIUVL12AB01867D9",667495,"Talk To Me","AROBVNV1187FB3F36C",42.28107,"Needham MA",-71.23605,"Joey McIntyre",0.0,173.322,5,0.624,202.693,0.550890840204,5,0.471,"All The Way",0
481,"SORRNTH12AC960A43B",785985,"Black Tambourine","AR2O20V1187B989AF6",nan,"",nan,"Black Tambourine",0.0,236.35546,10,0.698,131.388,0.593251651531,4,0.242,"Dream Baby Dream",2010
8626,"SONELOT12A6701F519",12607,"Start A War","ARHRY5S1187B99B96F",32.61436,"Alabama",-86.68073,"Static-X",0.0,189.09995,5,0.47,120.539,0.624953367184,4,1.0,"Night Terrors (Album Version)",2005
3062,"SOXKMLO12AB017FFDB",392918,"The Best Of Both Worlds","ARLGIX31187B9AE9A0",nan,"Chicago IL",nan,"R. Kelly & Jay Z",0.0,242.15465,6,0.102,95.464,0.419125892959,4,0.749,"Honey",0
3934,"SOYQRQE12AB0187B52",709802,"Scarlet's Remains","ARLGWFM1187FB4AC9F",34.05349,"California - LA",-118.24532,"Scarlet's Remains",0.0,215.90159,0,0.599,170.702,0.480329369061,4,0.0,"1492",2005
8171,"SOUCHEP12AB01862BA",762480,"Owsley","ARPGYM11187FB4B1E1",35.83073,"Tennessee",-85.97874,"Owsley",0.0,221.77914,7,0.334,133.125,0.219528822228,4,0.417,"Zavelow House (Album Version)",1999
5788,"SOIPEKK12AB01805B4",485079,"Fool Me Good","AR858UO1187FB437B4",35.21962,"North Carolina",-80.01955,"Precious Bryant",0.0,164.8322,9,0.537,130.453,0.265861049211,1,0.522,"When The Saints Go Marching In",2002
1074,"SOLVEAC12AAF3B2DC2",383776,"The Modern Legacy","ARR7YYN1187FB5C015",30.6554,"Rockdale TX",-97.00189,"Pee Wee Crayton",0.0,164.57098,0,0.615,97.487,0.0,4,0.971,"Pee Wee's Boogie",0
5819,"SOGLAIH12A8C13795D",208681,"Rebirth","ARVD9M11187FB49291",nan,"",nan,"Headhunter",0.0,284.9171,7,0.221,173.985,0.0,4,0.067,"Are We Mindless?",0
6138,"SOWONAR12AB018A39C",680677,"Alain-François","ARWNTXK11EBCD7BBFB",nan,"",nan,"Alain-François",0.0,294.42567,5,0.918,141.892,nan,3,0.392,"Minuit sur terre",0
3201,"SOUFVZJ12A6D4FA4FE",129742,"Grand World","ARENU9O1187B993B5E",nan,"",nan,"Cool For August",0.0,214.7522,9,0.461,124.22,0.224243240432,4,1.0,"Don't Wanna Be Here (Album Version)",1997
7949,"SOAMLPM12A8C13501C",150501,"Miles To Miles","AR0LVFQ1187B9A84E0",40.71455,"NY - New York City",-74.00712,"Jason Miles",0.0,294.76526,5,0.079,84.623,0.0,5,1.0,"Street Vibe",0
7602,"SOJFRZB12A6D4F92E2",74893,"The Best Of Karen Peck And New River","ARHNMEZ11F50C4706C",35.83073,"Tennessee",-85.97874,"Karen Peck And New River",0.0,194.45506,0,0.031,89.001,0.251871736633,4,0.885,"Feels Good To Be Free",0
6837,"SOPYDEH12AAF3B279A",323429,"El Mejor","ARYFXQ21187FB4DAEF",27.53092,"Laredo TX",-99.502,"Poncho Sanchez",0.0,372.37506,5,0.599,111.985,nan,7,0.559,"Lip Smacker",2004
8893,"SOPEXAV12A8C144164",614267,"Another Heist","ARXGASQ1187FB3C727",nan,"New York NY [Bronx]",nan,"Camp Lo",0.0,267.17995,10,0.243,111.81,0.400039656955,5,0.579,"Black Connect 3",2009
5967,"SOCUMWJ12A58A77ED5",473726,"Cross Country","ARN1J741187B99EFB9",38.8962,"Auburn CA",-121.07887,"Cross Country",0.0,168.77669,9,0.781,129.169,0.212045405484,4,0.74,"A Fall Song",2009
5527,"SODLFHM12A8C1432E9",527484,"Meet the F@cking Bedwetters","ARNFTGS1187B9A465F",34.05349,"California - LA",-118.24532,"Bedwetters",0.0,202.91873,1,0.602,101.997,nan,4,0.057,"Like A Deck Of Cards",0
7900,"SOBUPHJ12A58A7C7F8",64628,"Jerusalem Homecoming","ARBB58Y1187B9B621B",nan,"",nan,"Bill & Gloria Gaither",0.0,290.06322,2,0.711,152.606,0.274458635149,3,0.717,"I Walked Today Where Jesus Walked",0
3049,"SOOJHOT12A8C137024",289872,"Titus - Original Motion Picture Soundtrack","ARZVEF91187B9AC770",40.71455,"New York NY",-74.00712,"Elliot Goldenthal",0.0,92.86485,2,0.025,79.35,0.323112120895,7,0.465,"Vortex",2000
8425,"SOICKND12AB0188B0D",677898,"Soundtracks & Comebacks","AR813LR1187FB3F83A",nan,"",nan,"Goldfish",0.0,208.79628,7,0.716,125.04,0.0,4,0.38,"Soundtracks and Come Backs (radio mix)",0
6090,"SODIUET12A8C144375",377013,"The First Take Is The Deepest - Previously Unissued Alternate Versions From The Vaults Of Ace MS.","ARG1FA61187B994921",41.0981,"Youngstown OH",-80.65079,"Bobby Marchan",0.0,156.23791,5,0.704,79.531,nan,1,0.0,"It Hurts Me To My Heart",0
3475,"SOXMPLR12A8C134ED0",252256,"Chops: Dark: Music From and Inspired By The Original Motion Picture","ARGABPJ1187B99C6E3",nan,"",nan,"Chops",0.0,171.2322,1,0.432,181.747,0.0,1,0.867,"Give It To 'Em",0
4457,"SOEKETC12CF5F89191",208586,"The Anthology","ARB054P1187B9AD32E",nan,"San Francisco CA",nan,"Santana",0.0,246.7522,2,0.369,79.428,nan,4,0.054,"With A Little Help From My Friends",0
219,"SOFQVYJ12AB017FBBF",627285,"Aurlus Mabélé_ Best of inédit","AR1PXQC1187B99E17A",nan,"",nan,"Aurlus Mabélé",0.0,356.88444,0,0.691,125.916,nan,4,1.0,"Frères de sang (feat. Meiway)",0
5117,"SOBRJMH12AB018B853",673803,"The Best of Tommy Overstreet","AREB9421187FB458EF",35.472,"Oklahoma City OK",-97.52033,"Tommy Overstreet",0.0,169.22077,5,0.669,93.72,nan,4,0.38,"If I Miss You Again Tonight",0
9392,"SOTBYOP12AB018BA7B",576258,"Aloha","ARI945I1187FB4CC22",nan,"",nan,"The King Sisters",0.0,176.03873,0,0.679,73.581,0.0,4,1.0,"Beyond The Reef",0
5216,"SOBCLGN12A6D4F6FF5",34581,"Rhinoceros","AR6D5OM1187B993D9E",52.50524,"UK - England - West Midlands",-1.81531,"Rhinoceros",0.0,280.24118,2,0.279,103.387,nan,1,0.0,"You're My Girl (LP Version)",2002
5986,"SOZCARG12A6D4F74D1",28023,"No Name Face","ARUTEVU1187B9ACAF9",34.05349,"NORTH FORT MYERS Florida",-118.24532,"Lifehouse",0.0,360.95955,8,0.474,141.78,0.66455622689,4,0.982,"Simon",2000
2275,"SOASPIG12A6D4F7422",19893,"Vana-Va-Ndota","ARFK45R1187B989AA7",nan,"",nan,"Ghorwane",0.0,298.84036,2,0.627,187.46,0.0,3,0.189,"Nudez",0
3575,"SONWNRW12AB018290A",682722,"Country Lovers_ Vol. 2","AR23F7J1187B9A550F",31.96305,"Jacksonville TX",-95.27023,"Al Dexter",0.0,150.9873,9,0.432,102.707,nan,4,0.876,"I'll Wait for You Dear",0
5582,"SOEBCQH12A8AE46E5C",278032,"Tu Me Haces Falta","ARL7K851187B99ACD2",nan,"",nan,"Andy Andy",0.0,220.49914,10,0.386,88.578,nan,5,0.784,"Maldito Amor Featuring Tito El Bambino (Version Urbana)",0
5400,"SOTSNQM12AB0183738",555129,"Love Junk","ARFK98R1187B9B0552",43.64856,"Toronto Ontario Canada",-79.38533,"Pursuit Of Happiness",0.0,151.01342,7,0.088,131.966,0.427446571488,4,0.564,"Down On Him",1988
4584,"SOXYHAQ12A8C139A64",98599,"Let's Make Christmas Every Day","AR7537T1187B98FF59",nan,"",nan,"Frankie Randall",0.0,200.75057,8,0.577,134.857,0.0,4,0.878,"Rudolph The Red Nosed Reindeer",0
9101,"SOQDVLK12AB018B3A1",656234,"Criminal Class USA is Hush Hush Revolution","ARMJTYS1257509DE8D",nan,"",nan,"Criminal Class USA is Hush Hush Revolution",0.0,174.18404,3,0.763,146.93,0.0,4,0.0,"Many Weapons Many Men",0
8432,"SODEDSI12A8C13225F",283787,"The Legend of 1900 - Original Motion Picture Soundtrack","ART3KT21187FB450DC",nan,"Rome Italy",nan,"Ennio Morricone",0.0,134.37342,5,0.569,140.148,nan,4,0.857,"1900's Madness #1",0
5700,"SOIGYUY12A6D4F8A3F",495087,"Classic","ARGS67J1187FB3FC1A",37.27188,"California",-119.27023,"Righteous Brothers",0.0,188.55138,3,0.006,103.225,0.0,4,0.885,"Harlem Shuffle",1999
2132,"SOZSHWZ12A8C1452B5",318996,"The Keys","ARKSLFG1187B99DADD",54.31407,"UK",-2.23001,"The Keys",0.0,143.01995,9,0.868,182.756,0.0,5,0.919,"From Tense To Loose To Slack",0
7062,"SOXFWZI12A58A7D561",174664,"Washboard Sam Vol. 2 (1937-1938)","AR84AQE1187B98AD9C",36.068,"Walnut Ridge AR",-90.9564,"Washboard Sam",0.0,169.22077,0,0.325,92.574,nan,1,0.0,"I'm On My Way Blues",0
4679,"SOGMXBW12A6D4FB8D7",128198,"Electropop","ARV1P811187FB3CFC6",nan,"",nan,"Jupiter Rising",0.0,193.4624,0,0.373,119.979,0.215080318509,4,1.0,"They Say (Album)",2007
7693,"SOGOSEE12A58A78241",230932,"Fiesta Tradicional Colombiana","AR6BYC41187B996DD0",nan,"",nan,"Pedro Laza Y Sus Pelayeros",0.0,157.93587,1,0.0,83.469,nan,3,1.0,"La Panadera",0
6658,"SOCTPFZ12AAF3B45AE",323381,"That Which Remains","ARXN7S71187B9941BE",nan,"",nan,"Coph Nia",0.0,658.02404,5,0.136,116.819,nan,3,0.686,"Doppelgänger [Qliphothic Phantasmagoria]",2000
9621,"SONPLJV12AB0182571",335910,"Welcome Back","ARY4M3J1187B9AC94C",53.79449,"Leeds",-1.54658,"John Sebastian",0.0,276.45342,0,0.662,101.971,0.0,5,0.675,"One Step Forward_ Two Steps Back",1976
49,"SOOZVPD12AB018A3DF",752256,"Halcyon Times","ARWIN9D1187B98E544",nan,"",nan,"Jason & The Scorchers",0.0,252.49914,0,0.836,122.025,0.392008771471,4,0.0,"Mother Of Greed",0
